Position = 0920, Accumulator = 0.000000e+00, Counter = 0
Position = 0921, Accumulator = 0.000000e+00, Counter = 0
Position = 0922, Accumulator = 0.000000e+00, Counter = 0
Position = 0923, Accumulator = 0.000000e+00, Counter = 0
Position = 0924, Accumulator = 0.000000e+00, Counter = 0
Position = 0925, Accumulator = 0.000000e+00, Counter = 0
Position = 0926, Accumulator = 0.000000e+00, Counter = 2
Position = 0927, Accumulator = 0.000000e+00, Counter = 2
Position = 0928, Accumulator = 0.000000e+00, Counter = 0
Position = 0929, Accumulator = 0.000000e+00, Counter = 0
Position = 0930, Accumulator = 0.000000e+00, Counter = 0
Position = 0931, Accumulator = 0.000000e+00, Counter = 0
Position = 0932, Accumulator = 0.000000e+00, Counter = 0
Position = 0933, Accumulator = 0.000000e+00, Counter = 0
Position = 0934, Accumulator = 0.000000e+00, Counter = 0
Position = 0935, Accumulator = 0.000000e+00, Counter = 0
Position = 0936, Accumulator = 0.000000e+00, Counter = 2
Position = 0937, Accumulator = 0.000000e+00, Counter = 2
Position = 0938, Accumulator = 0.000000e+00, Counter = 2
Position = 0939, Accumulator = 0.000000e+00, Counter = 0
Position = 0940, Accumulator = 0.000000e+00, Counter = 1
Position = 0941, Accumulator = 0.000000e+00, Counter = 0
Position = 0942, Accumulator = 0.000000e+00, Counter = 0
Position = 0943, Accumulator = 0.000000e+00, Counter = 0
Position = 0944, Accumulator = 0.000000e+00, Counter = 0
Position = 0945, Accumulator = 0.000000e+00, Counter = 0
Position = 0946, Accumulator = 0.000000e+00, Counter = 0
Position = 0947, Accumulator = 0.000000e+00, Counter = 1
Position = 0948, Accumulator = 0.000000e+00, Counter = 0
Position = 0949, Accumulator = 0.000000e+00, Counter = 2
Position = 0950, Accumulator = 0.000000e+00, Counter = 0
Position = 0951, Accumulator = 0.000000e+00, Counter = 0
Position = 0952, Accumulator = 0.000000e+00, Counter = 0
Position = 0953, Accumulator = 0.000000e+00, Counter = 0
Position = 0954, Accumulator = 0.000000e+00, Counter = 0
Position = 0955, Accumulator = 0.000000e+00, Counter = 0
Position = 0956, Accumulator = 0.000000e+00, Counter = 0
Position = 0957, Accumulator = 0.000000e+00, Counter = 0
Position = 0958, Accumulator = 0.000000e+00, Counter = 0
Position = 0959, Accumulator = 0.000000e+00, Counter = 0
Position = 0960, Accumulator = 0.000000e+00, Counter = 0
Position = 0961, Accumulator = 0.000000e+00, Counter = 0
Position = 0962, Accumulator = 0.000000e+00, Counter = 0
Position = 0963, Accumulator = 0.000000e+00, Counter = 0
Position = 0964, Accumulator = 0.000000e+00, Counter = 0
Position = 0965, Accumulator = 0.000000e+00, Counter = 0
Position = 0966, Accumulator = 0.000000e+00, Counter = 0
Position = 0967, Accumulator = 0.000000e+00, Counter = 0
Position = 0968, Accumulator = 0.000000e+00, Counter = 1
Position = 0969, Accumulator = 0.000000e+00, Counter = 0
Position = 0970, Accumulator = 0.000000e+00, Counter = 0
Position = 0971, Accumulator = 0.000000e+00, Counter = 2
Position = 0972, Accumulator = 0.000000e+00, Counter = 2
Position = 0973, Accumulator = 0.000000e+00, Counter = 2
Position = 0974, Accumulator = 0.000000e+00, Counter = 2
Position = 0975, Accumulator = 0.000000e+00, Counter = 1
Position = 0976, Accumulator = 0.000000e+00, Counter = 0
Position = 0977, Accumulator = 0.000000e+00, Counter = 0
Position = 0978, Accumulator = 0.000000e+00, Counter = 0
Position = 0979, Accumulator = 0.000000e+00, Counter = 2
Position = 0980, Accumulator = 0.000000e+00, Counter = 2
Position = 0981, Accumulator = 0.000000e+00, Counter = 0
Position = 0982, Accumulator = 0.000000e+00, Counter = 0
Position = 0983, Accumulator = 0.000000e+00, Counter = 0
Position = 0984, Accumulator = 0.000000e+00, Counter = 0
Position = 0985, Accumulator = 0.000000e+00, Counter = 0
Position = 0986, Accumulator = 0.000000e+00, Counter = 0
Position = 0987, Accumulator = 0.000000e+00, Counter = 0
Position = 0988, Accumulator = 0.000000e+00, Counter = 0
Position = 0989, Accumulator = 0.000000e+00, Counter = 0
Position = 0990, Accumulator = 0.000000e+00, Counter = 2
Position = 0991, Accumulator = 0.000000e+00, Counter = 0
Position = 0992, Accumulator = 0.000000e+00, Counter = 0
Position = 0993, Accumulator = 0.000000e+00, Counter = 0
Position = 0994, Accumulator = 0.000000e+00, Counter = 1
Position = 0995, Accumulator = 0.000000e+00, Counter = 2
Position = 0996, Accumulator = 0.000000e+00, Counter = 0
Position = 0997, Accumulator = 0.000000e+00, Counter = 0
Position = 0998, Accumulator = 0.000000e+00, Counter = 2
Position = 0999, Accumulator = 0.000000e+00, Counter = 0
Position = 1000, Accumulator = 0.000000e+00, Counter = 0
Position = 1001, Accumulator = 0.000000e+00, Counter = 0
Position = 1002, Accumulator = 0.000000e+00, Counter = 2
Position = 1003, Accumulator = 0.000000e+00, Counter = 2
Position = 1004, Accumulator = 0.000000e+00, Counter = 0
Position = 1005, Accumulator = 0.000000e+00, Counter = 0
Position = 1006, Accumulator = 0.000000e+00, Counter = 0
Position = 1007, Accumulator = 0.000000e+00, Counter = 0
Position = 1008, Accumulator = 0.000000e+00, Counter = 2
Position = 1009, Accumulator = 0.000000e+00, Counter = 0
Position = 1010, Accumulator = 0.000000e+00, Counter = 0
Position = 1011, Accumulator = 0.000000e+00, Counter = 0
Position = 1012, Accumulator = 0.000000e+00, Counter = 0
Position = 1013, Accumulator = 0.000000e+00, Counter = 0
Position = 1014, Accumulator = 0.000000e+00, Counter = 0
Position = 1015, Accumulator = 5.033095e-12, Counter = 1
Position = 1016, Accumulator = 1.000000e+00, Counter = 0
Position = 1017, Accumulator = 1.000000e+00, Counter = 0
Position = 1018, Accumulator = 1.000000e+00, Counter = 0
Position = 1019, Accumulator = 1.000000e+00, Counter = 0
Position = 1020, Accumulator = 1.000000e+00, Counter = 0
Position = 1021, Accumulator = 1.000000e+00, Counter = 0
Position = 1022, Accumulator = 1.000000e+00, Counter = 0
Position = 1023, Accumulator = 1.000000e+00, Counter = 0
